away_team,proper_date,home_team,home_team_rank,home_days_rest,home_team_avg_pts_scored,home_team_avg_pts_scored_opp,home_team_win_pct,home_team_win_pct_last10,home_is_top_players,away_team_rank,away_days_rest,away_team_avg_pts_scored,away_team_avg_pts_scored_opp,away_team_win_pct,away_team_win_pct_last10,away_is_top_players,home_team_predicted_win_pct,away_team_predicted_win_pct,outcome,ml_prediction,actual_outcome,ml_accuracy,home_moneyline,away_moneyline,ml_money_col,home_implied_probability,away_implied_probability
Los Angeles Clippers,2022-12-27,Toronto Raptors,21,3,111.4,110.8,0.455,0.3,2,9,0,108.7,108.5,0.571,0.6,2,0.472,0.528,L,Road Win,Road Win,1,-210.0,180.0,18.0,0.677,0.357
Minnesota Timberwolves,2022-12-26,Miami Heat,19,2,108.0,109.2,0.485,0.5,2,18,2,114.8,115.7,0.485,0.5,1,0.623,0.377,W,Home Win,Home Win,1,-190.0,160.0,5.26,0.655,0.385
Indiana Pacers,2022-12-26,New Orleans Pelicans,6,2,117.9,113.0,0.625,0.6,1,16,2,114.6,115.2,0.515,0.5,2,0.635,0.365,W,Home Win,Home Win,1,-250.0,210.0,4.0,0.714,0.323
Los Angeles Clippers,2022-12-26,Detroit Pistons,30,2,110.6,118.3,0.229,0.2,1,10,2,107.8,107.9,0.559,0.6,1,0.236,0.764,L,Road Win,Road Win,1,170.0,-200.0,5.0,0.37,0.667
Utah Jazz,2022-12-26,San Antonio Spurs,27,2,110.6,120.2,0.313,0.4,2,12,3,117.0,115.9,0.543,0.5,2,0.224,0.776,W,Road Win,Home Win,0,185.0,-215.0,-10.0,0.351,0.683
Brooklyn Nets,2022-12-26,Cleveland Cavaliers,4,2,110.9,104.9,0.647,0.7,2,5,2,114.1,111.1,0.636,0.9,2,0.553,0.447,L,Home Win,Road Win,0,-125.0,105.0,-10.0,0.556,0.488
Houston Rockets,2022-12-26,Chicago Bulls,22,2,113.3,114.5,0.438,0.5,2,28,2,109.4,115.3,0.281,0.3,2,0.651,0.349,L,Home Win,Road Win,0,-340.0,280.0,-10.0,0.773,0.263
Charlotte Hornets,2022-12-26,Portland Trail Blazers,17,2,112.0,112.0,0.515,0.5,2,29,2,111.3,118.1,0.273,0.2,2,0.727,0.273,W,Home Win,Home Win,1,-225.0,190.0,4.44,0.692,0.345
Milwaukee Bucks,2022-12-25,Boston Celtics,1,1,118.1,112.2,0.697,0.5,2,2,1,112.5,109.2,0.688,0.6,2,0.537,0.463,W,Home Win,Home Win,1,-200.0,170.0,5.0,0.667,0.37
Philadelphia 76ers,2022-12-25,New York Knicks,12,1,114.5,111.8,0.545,0.8,2,8,1,111.5,107.6,0.613,0.7,2,0.478,0.522,L,Road Win,Road Win,1,120.0,-140.0,7.14,0.455,0.583
Memphis Grizzlies,2022-12-25,Golden State Warriors,20,3,116.5,117.9,0.455,0.3,0,4,1,115.7,110.9,0.645,0.8,2,0.231,0.769,W,Road Win,Home Win,0,215.0,-255.0,-10.0,0.317,0.718
Phoenix Suns,2022-12-25,Denver Nuggets,5,1,115.6,113.7,0.645,0.6,2,9,1,115.2,111.1,0.576,0.3,2,0.574,0.426,W,Home Win,Home Win,1,-165.0,140.0,6.06,0.623,0.417
Los Angeles Lakers,2022-12-25,Dallas Mavericks,14,1,111.0,109.4,0.515,0.5,2,24,1,115.7,117.8,0.406,0.3,1,0.784,0.216,W,Home Win,Home Win,1,-330.0,275.0,3.03,0.767,0.267
Milwaukee Bucks,2022-12-23,Brooklyn Nets,6,1,114.0,111.5,0.625,0.9,2,1,1,112.9,108.9,0.71,0.7,2,0.421,0.579,W,Road Win,Home Win,0,-145.0,125.0,-10.0,0.592,0.444
Portland Trail Blazers,2022-12-23,Denver Nuggets,5,2,115.4,114.0,0.633,0.6,2,14,1,112.1,111.7,0.531,0.6,2,0.682,0.318,W,Home Win,Home Win,1,-195.0,165.0,5.13,0.661,0.377
Toronto Raptors,2022-12-23,Cleveland Cavaliers,3,1,111.0,104.5,0.667,0.7,2,22,1,111.2,110.9,0.438,0.3,2,0.818,0.182,L,Home Win,Road Win,0,-190.0,160.0,-10.0,0.655,0.385
Minnesota Timberwolves,2022-12-23,Boston Celtics,2,1,118.0,112.3,0.688,0.4,2,17,1,114.9,115.5,0.5,0.5,1,0.827,0.173,W,Home Win,Home Win,1,-410.0,330.0,2.44,0.804,0.233
Los Angeles Clippers,2022-12-23,Philadelphia 76ers,8,1,111.2,107.4,0.6,0.7,2,10,1,107.6,107.5,0.576,0.6,2,0.564,0.436,W,Home Win,Home Win,1,-165.0,140.0,6.06,0.623,0.417
Indiana Pacers,2022-12-23,Miami Heat,16,2,108.0,109.1,0.5,0.6,2,18,1,114.7,115.5,0.5,0.4,2,0.594,0.406,L,Home Win,Road Win,0,-265.0,225.0,-10.0,0.726,0.308
Detroit Pistons,2022-12-23,Atlanta Hawks,19,1,114.1,115.2,0.5,0.4,2,30,1,110.8,118.0,0.235,0.2,1,0.79,0.21,W,Home Win,Home Win,1,-425.0,340.0,2.35,0.81,0.227
Charlotte Hornets,2022-12-23,Los Angeles Lakers,23,1,115.3,117.3,0.419,0.4,1,29,1,110.6,117.7,0.25,0.1,2,0.575,0.425,L,Home Win,Road Win,0,-155.0,135.0,-10.0,0.608,0.426
Chicago Bulls,2022-12-23,New York Knicks,12,1,114.4,111.7,0.563,0.8,2,24,1,113.1,114.5,0.419,0.4,2,0.736,0.264,L,Home Win,Road Win,0,-215.0,185.0,-10.0,0.683,0.351
San Antonio Spurs,2022-12-23,Orlando Magic,26,1,109.6,113.2,0.364,0.7,2,27,0,110.5,119.7,0.323,0.4,1,0.683,0.317,W,Home Win,Home Win,1,-255.0,215.0,3.92,0.718,0.317
New Orleans Pelicans,2022-12-23,Oklahoma City Thunder,21,1,115.1,116.5,0.438,0.5,2,7,0,117.6,112.6,0.613,0.6,0,0.557,0.443,L,Home Win,Road Win,0,-130.0,110.0,-10.0,0.565,0.476
Memphis Grizzlies,2022-12-23,Phoenix Suns,9,2,115.7,110.7,0.594,0.4,1,4,2,115.4,111.2,0.633,0.7,2,0.398,0.602,L,Road Win,Road Win,1,125.0,-145.0,6.9,0.444,0.592
Washington Wizards,2022-12-23,Sacramento Kings,11,1,118.4,115.9,0.567,0.6,2,25,0,110.8,113.8,0.364,0.1,2,0.783,0.217,L,Home Win,Road Win,0,-360.0,295.0,-10.0,0.783,0.253
Dallas Mavericks,2022-12-23,Houston Rockets,28,1,109.5,115.4,0.29,0.4,2,15,1,110.9,109.5,0.5,0.5,2,0.319,0.681,L,Road Win,Road Win,1,200.0,-240.0,4.17,0.333,0.706
Washington Wizards,2022-12-22,Utah Jazz,14,1,116.9,116.0,0.529,0.5,2,25,1,110.7,113.6,0.375,0.1,2,0.714,0.286,W,Home Win,Home Win,1,-245.0,205.0,4.08,0.71,0.328
San Antonio Spurs,2022-12-22,New Orleans Pelicans,7,2,117.3,112.5,0.6,0.6,0,27,2,110.3,119.5,0.333,0.4,2,0.716,0.284,W,Home Win,Home Win,1,-330.0,275.0,3.03,0.767,0.267
Indiana Pacers,2022-12-21,Boston Celtics,2,2,118.2,112.2,0.71,0.5,2,19,2,114.6,115.6,0.484,0.3,2,0.787,0.213,L,Home Win,Road Win,0,-450.0,360.0,-10.0,0.818,0.217
Golden State Warriors,2022-12-21,Brooklyn Nets,6,2,113.1,111.4,0.613,0.9,2,20,0,116.6,117.1,0.469,0.4,0,0.895,0.105,W,Home Win,Home Win,1,-700.0,510.0,1.43,0.875,0.164
Los Angeles Lakers,2022-12-21,Sacramento Kings,12,1,117.8,115.8,0.552,0.6,2,21,1,115.1,116.7,0.433,0.5,1,0.768,0.232,W,Home Win,Home Win,1,-230.0,195.0,4.35,0.697,0.339
Charlotte Hornets,2022-12-21,Los Angeles Clippers,11,3,107.0,107.6,0.563,0.5,2,29,1,110.8,117.5,0.258,0.2,2,0.826,0.174,W,Home Win,Home Win,1,-285.0,240.0,3.51,0.74,0.294
Dallas Mavericks,2022-12-21,Minnesota Timberwolves,15,1,115.5,115.9,0.516,0.6,1,18,1,111.2,109.8,0.484,0.5,2,0.512,0.488,L,Home Win,Road Win,0,135.0,-155.0,-10.0,0.426,0.608
Milwaukee Bucks,2022-12-21,Cleveland Cavaliers,3,1,110.9,104.4,0.656,0.7,2,1,1,113.1,108.8,0.733,0.7,2,0.5,0.5,W,Home Win,Home Win,1,-130.0,110.0,7.69,0.565,0.476
Detroit Pistons,2022-12-21,Philadelphia 76ers,9,1,111.2,107.9,0.586,0.7,2,30,0,111.3,118.2,0.242,0.3,1,0.896,0.104,W,Home Win,Home Win,1,-675.0,500.0,1.48,0.871,0.167
Portland Trail Blazers,2022-12-21,Oklahoma City Thunder,22,1,115.5,117.1,0.419,0.5,2,13,1,112.6,112.1,0.548,0.6,2,0.393,0.607,W,Road Win,Home Win,0,145.0,-170.0,-10.0,0.408,0.63
Orlando Magic,2022-12-21,Houston Rockets,28,1,109.5,115.4,0.3,0.4,2,26,1,109.4,113.3,0.344,0.6,2,0.497,0.503,L,Road Win,Road Win,1,110.0,-130.0,7.69,0.476,0.565
Toronto Raptors,2022-12-21,New York Knicks,10,0,114.7,111.6,0.581,0.8,2,23,1,111.1,111.1,0.419,0.2,2,0.716,0.284,L,Home Win,Road Win,0,-120.0,100.0,-10.0,0.545,0.5
Chicago Bulls,2022-12-21,Atlanta Hawks,16,1,114.3,115.4,0.516,0.5,2,24,0,113.2,114.7,0.4,0.3,2,0.694,0.306,L,Home Win,Road Win,0,-245.0,205.0,-10.0,0.71,0.328
Utah Jazz,2022-12-20,Detroit Pistons,30,1,111.3,117.9,0.25,0.3,1,17,0,116.7,116.2,0.515,0.5,2,0.29,0.71,L,Road Win,Road Win,1,135.0,-155.0,6.45,0.426,0.608
Chicago Bulls,2022-12-20,Miami Heat,16,2,108.1,109.0,0.516,0.6,2,24,1,113.2,115.1,0.379,0.3,2,0.695,0.305,L,Home Win,Road Win,0,-200.0,170.0,-10.0,0.667,0.37
Washington Wizards,2022-12-20,Phoenix Suns,6,0,115.8,110.6,0.613,0.4,1,25,1,110.6,113.7,0.355,0.0,2,0.739,0.261,L,Home Win,Road Win,0,-305.0,255.0,-10.0,0.753,0.282
Memphis Grizzlies,2022-12-20,Denver Nuggets,5,1,115.8,114.8,0.621,0.6,2,4,2,116.2,111.4,0.655,0.8,2,0.436,0.564,W,Road Win,Home Win,0,105.0,-125.0,-10.0,0.488,0.556
Golden State Warriors,2022-12-20,New York Knicks,10,1,114.1,112.2,0.567,0.8,2,18,1,117.3,116.6,0.484,0.4,0,0.819,0.181,W,Home Win,Home Win,1,-180.0,155.0,5.56,0.643,0.392
Orlando Magic,2022-12-19,Atlanta Hawks,18,2,113.9,115.0,0.5,0.4,2,25,0,108.9,112.8,0.355,0.6,2,0.717,0.283,W,Home Win,Home Win,1,-295.0,245.0,3.39,0.747,0.29
Charlotte Hornets,2022-12-19,Sacramento Kings,10,2,117.8,115.5,0.571,0.6,2,30,0,110.3,117.4,0.233,0.1,2,0.859,0.141,L,Home Win,Road Win,0,-410.0,330.0,-10.0,0.804,0.233
Portland Trail Blazers,2022-12-19,Oklahoma City Thunder,23,1,115.3,117.0,0.4,0.4,1,12,1,112.3,111.7,0.567,0.6,2,0.3,0.7,W,Road Win,Home Win,0,240.0,-285.0,-10.0,0.294,0.74
Milwaukee Bucks,2022-12-19,New Orleans Pelicans,5,1,117.3,112.0,0.621,0.7,1,1,1,112.6,108.4,0.724,0.7,1,0.497,0.503,L,Road Win,Road Win,1,-105.0,-115.0,8.7,0.512,0.535
Toronto Raptors,2022-12-19,Philadelphia 76ers,9,2,111.4,108.1,0.571,0.7,2,22,0,111.4,111.3,0.433,0.2,2,0.799,0.201,W,Home Win,Home Win,1,-275.0,230.0,3.64,0.733,0.303
Los Angeles Lakers,2022-12-19,Phoenix Suns,8,1,115.4,110.8,0.6,0.4,2,21,0,115.5,116.3,0.448,0.6,1,0.841,0.159,W,Home Win,Home Win,1,-345.0,285.0,2.9,0.775,0.26
Utah Jazz,2022-12-19,Cleveland Cavaliers,4,1,110.5,104.6,0.645,0.7,2,14,1,117.2,116.0,0.531,0.5,2,0.698,0.302,W,Home Win,Home Win,1,-250.0,210.0,4.0,0.714,0.323
Dallas Mavericks,2022-12-19,Minnesota Timberwolves,17,0,115.4,116.2,0.5,0.5,1,16,1,111.3,109.6,0.5,0.5,2,0.409,0.591,W,Road Win,Home Win,0,150.0,-175.0,-10.0,0.4,0.636
San Antonio Spurs,2022-12-19,Houston Rockets,28,1,109.7,115.1,0.31,0.4,2,27,1,109.9,120.0,0.31,0.3,2,0.503,0.497,L,Home Win,Road Win,0,-175.0,150.0,-10.0,0.636,0.4
Washington Wizards,2022-12-18,Los Angeles Lakers,22,1,115.4,116.3,0.429,0.5,1,25,0,110.4,113.5,0.367,0.1,1,0.674,0.326,W,Home Win,Home Win,1,-190.0,160.0,5.26,0.655,0.385
New York Knicks,2022-12-18,Indiana Pacers,16,1,114.9,115.8,0.5,0.3,2,13,1,114.3,112.4,0.552,0.7,2,0.477,0.523,L,Road Win,Road Win,1,-110.0,-110.0,9.09,0.524,0.524
Brooklyn Nets,2022-12-18,Detroit Pistons,29,1,111.0,117.7,0.258,0.3,1,8,1,112.7,111.1,0.6,0.9,2,0.161,0.839,L,Road Win,Road Win,1,240.0,-285.0,3.51,0.294,0.74
Golden State Warriors,2022-12-18,Toronto Raptors,21,1,111.5,110.8,0.448,0.3,2,20,1,117.0,116.8,0.467,0.4,0,0.743,0.257,L,Home Win,Road Win,0,-210.0,180.0,-10.0,0.677,0.357
Chicago Bulls,2022-12-18,Minnesota Timberwolves,19,1,114.2,115.9,0.483,0.4,1,24,1,112.8,113.8,0.393,0.3,2,0.552,0.448,W,Home Win,Home Win,1,100.0,-120.0,10.0,0.5,0.545
Charlotte Hornets,2022-12-18,Denver Nuggets,6,1,115.7,114.8,0.607,0.6,2,30,1,110.1,117.3,0.241,0.2,2,0.835,0.165,W,Home Win,Home Win,1,-330.0,275.0,3.03,0.767,0.267
Orlando Magic,2022-12-18,Boston Celtics,1,1,119.1,112.8,0.733,0.6,1,26,1,109.4,113.5,0.333,0.5,2,0.826,0.174,L,Home Win,Road Win,0,-435.0,350.0,-10.0,0.813,0.222
Dallas Mavericks,2022-12-17,Cleveland Cavaliers,5,0,110.9,104.8,0.633,0.6,2,15,0,111.8,109.9,0.517,0.6,2,0.707,0.293,W,Home Win,Home Win,1,-195.0,165.0,5.13,0.661,0.377
Utah Jazz,2022-12-17,Milwaukee Bucks,2,1,112.2,108.8,0.714,0.7,1,14,1,117.9,115.8,0.548,0.5,2,0.634,0.366,W,Home Win,Home Win,1,-210.0,180.0,4.76,0.677,0.357
New Orleans Pelicans,2022-12-17,Phoenix Suns,8,1,115.3,110.7,0.586,0.4,2,4,1,117.4,111.8,0.643,0.7,2,0.478,0.522,W,Road Win,Home Win,0,-170.0,145.0,-10.0,0.63,0.408
Miami Heat,2022-12-17,San Antonio Spurs,27,2,110.2,120.4,0.321,0.3,2,17,1,108.0,109.2,0.5,0.6,2,0.351,0.649,L,Road Win,Road Win,1,245.0,-295.0,3.39,0.29,0.747
Memphis Grizzlies,2022-12-17,Oklahoma City Thunder,24,0,115.3,117.2,0.379,0.3,2,3,1,116.5,111.3,0.679,0.9,2,0.2,0.8,W,Road Win,Home Win,0,220.0,-260.0,-10.0,0.313,0.722
Portland Trail Blazers,2022-12-17,Houston Rockets,28,1,110.2,115.4,0.321,0.5,2,12,0,112.5,112.3,0.552,0.5,2,0.307,0.693,L,Road Win,Road Win,1,135.0,-155.0,6.45,0.426,0.608
Washington Wizards,2022-12-17,Los Angeles Clippers,13,1,107.2,108.1,0.548,0.5,2,25,2,111.0,113.9,0.379,0.1,2,0.673,0.327,W,Home Win,Home Win,1,-275.0,230.0,3.64,0.733,0.303
Minnesota Timberwolves,2022-12-16,Oklahoma City Thunder,24,1,115.5,117.4,0.393,0.4,2,20,1,114.3,116.1,0.464,0.3,1,0.591,0.409,L,Home Win,Road Win,0,-130.0,110.0,-10.0,0.565,0.476
Portland Trail Blazers,2022-12-16,Dallas Mavericks,17,1,111.1,109.9,0.5,0.5,2,9,1,112.6,111.6,0.571,0.6,2,0.411,0.589,W,Road Win,Home Win,0,-165.0,140.0,-10.0,0.623,0.417
Golden State Warriors,2022-12-16,Philadelphia 76ers,11,2,111.2,108.2,0.556,0.6,2,19,1,117.4,116.8,0.483,0.5,0,0.851,0.149,W,Home Win,Home Win,1,-325.0,270.0,3.08,0.765,0.27
Sacramento Kings,2022-12-16,Detroit Pistons,29,1,110.9,117.6,0.267,0.3,1,10,1,117.6,115.6,0.556,0.5,2,0.183,0.817,L,Road Win,Road Win,1,175.0,-205.0,4.88,0.364,0.672
Brooklyn Nets,2022-12-16,Toronto Raptors,21,1,111.3,110.5,0.464,0.4,2,8,3,112.5,110.9,0.586,0.8,2,0.28,0.72,L,Road Win,Road Win,1,100.0,-120.0,8.33,0.5,0.545
Indiana Pacers,2022-12-16,Cleveland Cavaliers,6,1,110.7,104.6,0.621,0.6,2,15,1,115.0,115.7,0.517,0.4,2,0.691,0.309,W,Home Win,Home Win,1,-305.0,255.0,3.28,0.753,0.282
Orlando Magic,2022-12-16,Boston Celtics,1,2,119.4,112.6,0.759,0.7,2,28,1,109.1,113.7,0.31,0.4,2,0.898,0.102,L,Home Win,Road Win,0,-975.0,675.0,-10.0,0.907,0.129
Atlanta Hawks,2022-12-16,Charlotte Hornets,30,1,110.3,117.1,0.25,0.3,2,18,1,113.5,115.3,0.483,0.3,1,0.428,0.572,L,Road Win,Road Win,1,-130.0,110.0,11.0,0.565,0.476
Denver Nuggets,2022-12-16,Los Angeles Lakers,22,2,115.0,116.6,0.407,0.5,2,5,1,116.0,114.3,0.63,0.7,2,0.299,0.701,W,Road Win,Home Win,0,-105.0,-115.0,-10.0,0.512,0.535
New York Knicks,2022-12-16,Chicago Bulls,23,1,113.6,113.8,0.407,0.4,2,14,1,114.3,113.2,0.536,0.6,2,0.415,0.585,L,Road Win,Road Win,1,-145.0,125.0,12.5,0.592,0.444
Milwaukee Bucks,2022-12-15,Memphis Grizzlies,4,2,115.5,111.7,0.667,0.8,2,2,1,112.6,107.6,0.741,0.8,2,0.52,0.48,W,Home Win,Home Win,1,-120.0,100.0,8.33,0.545,0.5
Miami Heat,2022-12-15,Houston Rockets,26,1,110.3,115.5,0.333,0.6,2,17,0,107.9,109.3,0.483,0.6,1,0.515,0.485,L,Home Win,Road Win,0,150.0,-175.0,-10.0,0.4,0.636
Phoenix Suns,2022-12-15,Los Angeles Clippers,10,0,107.6,108.0,0.567,0.6,2,8,1,115.4,111.3,0.571,0.4,2,0.428,0.572,L,Road Win,Road Win,1,-125.0,105.0,10.5,0.556,0.488
New Orleans Pelicans,2022-12-15,Utah Jazz,14,1,117.4,115.3,0.533,0.4,2,3,1,117.0,111.0,0.667,0.8,1,0.467,0.533,W,Road Win,Home Win,0,-105.0,-115.0,-10.0,0.512,0.535
Washington Wizards,2022-12-14,Denver Nuggets,5,3,115.0,113.8,0.615,0.6,2,25,1,110.4,112.9,0.393,0.1,1,0.892,0.108,W,Home Win,Home Win,1,-450.0,360.0,2.22,0.818,0.217
Sacramento Kings,2022-12-14,Toronto Raptors,20,2,110.9,110.0,0.481,0.4,2,12,0,117.4,115.3,0.538,0.4,2,0.505,0.495,L,Home Win,Road Win,0,-210.0,180.0,-10.0,0.677,0.357
New York Knicks,2022-12-14,Chicago Bulls,22,2,113.3,113.3,0.423,0.5,2,15,2,113.8,112.9,0.519,0.6,2,0.448,0.552,L,Road Win,Road Win,1,-175.0,150.0,15.0,0.636,0.4
Golden State Warriors,2022-12-14,Indiana Pacers,16,1,114.6,115.6,0.5,0.3,2,17,0,117.4,116.5,0.5,0.6,1,0.68,0.32,W,Home Win,Home Win,1,105.0,-125.0,10.5,0.488,0.556
Cleveland Cavaliers,2022-12-14,Dallas Mavericks,14,1,111.9,110.1,0.519,0.5,2,6,1,110.9,105.1,0.607,0.5,2,0.414,0.586,L,Road Win,Road Win,1,-130.0,110.0,11.0,0.565,0.476
Portland Trail Blazers,2022-12-14,San Antonio Spurs,26,1,110.1,120.1,0.333,0.3,1,10,1,112.0,111.6,0.556,0.5,2,0.181,0.819,L,Road Win,Road Win,1,210.0,-250.0,4.0,0.323,0.714
Atlanta Hawks,2022-12-14,Orlando Magic,28,2,108.2,113.3,0.286,0.3,2,18,1,113.1,114.6,0.5,0.3,0,0.614,0.386,W,Home Win,Home Win,1,115.0,-135.0,11.5,0.465,0.574
Minnesota Timberwolves,2022-12-14,Los Angeles Clippers,11,1,107.9,108.7,0.552,0.5,2,19,1,115.3,116.7,0.481,0.4,1,0.725,0.275,W,Home Win,Home Win,1,-240.0,200.0,4.17,0.706,0.333
Detroit Pistons,2022-12-14,Charlotte Hornets,29,2,109.4,116.2,0.259,0.3,0,30,2,109.9,117.0,0.241,0.3,1,0.502,0.498,L,Home Win,Road Win,0,-140.0,120.0,-10.0,0.583,0.455
Miami Heat,2022-12-14,Oklahoma City Thunder,23,1,115.8,117.7,0.407,0.4,2,21,1,107.9,109.3,0.464,0.6,2,0.519,0.481,L,Home Win,Road Win,0,130.0,-150.0,-10.0,0.435,0.6
New Orleans Pelicans,2022-12-13,Utah Jazz,16,2,117.3,115.9,0.517,0.3,2,3,1,117.6,110.6,0.692,0.9,1,0.478,0.522,W,Road Win,Home Win,0,115.0,-135.0,-10.0,0.465,0.574
Boston Celtics,2022-12-13,Los Angeles Lakers,23,1,114.8,116.3,0.423,0.6,2,1,0,119.3,112.4,0.75,0.7,2,0.242,0.758,L,Road Win,Road Win,1,140.0,-165.0,6.06,0.417,0.623
Sacramento Kings,2022-12-13,Philadelphia 76ers,12,1,110.7,108.4,0.538,0.6,2,9,1,118.0,115.0,0.56,0.5,2,0.487,0.513,W,Road Win,Home Win,0,-215.0,185.0,-10.0,0.683,0.351
Phoenix Suns,2022-12-13,Houston Rockets,27,1,110.3,116.2,0.308,0.5,2,7,1,116.1,111.3,0.593,0.5,1,0.301,0.699,W,Road Win,Home Win,0,190.0,-225.0,-10.0,0.345,0.692
Golden State Warriors,2022-12-13,Milwaukee Bucks,2,1,112.0,107.5,0.731,0.7,2,13,2,117.6,116.1,0.519,0.6,1,0.747,0.253,W,Home Win,Home Win,1,-180.0,155.0,5.56,0.643,0.392
Minnesota Timberwolves,2022-12-12,Portland Trail Blazers,11,1,111.2,111.6,0.538,0.4,2,19,1,115.4,116.1,0.5,0.5,1,0.731,0.269,W,Home Win,Home Win,1,-180.0,155.0,5.56,0.643,0.392
Boston Celtics,2022-12-12,Los Angeles Clippers,12,1,107.7,109.2,0.536,0.4,2,1,1,120.3,112.4,0.778,0.8,2,0.32,0.68,W,Road Win,Home Win,0,145.0,-170.0,-10.0,0.408,0.63
Brooklyn Nets,2022-12-12,Washington Wizards,25,1,110.8,113.0,0.407,0.1,1,8,1,112.5,111.3,0.571,0.8,2,0.221,0.779,L,Road Win,Road Win,1,180.0,-210.0,4.76,0.357,0.677
Atlanta Hawks,2022-12-12,Memphis Grizzlies,4,2,115.0,112.0,0.654,0.7,2,14,0,113.5,114.1,0.519,0.4,1,0.808,0.192,W,Home Win,Home Win,1,-265.0,225.0,3.77,0.726,0.308
Miami Heat,2022-12-12,Indiana Pacers,15,1,115.9,116.7,0.519,0.4,2,21,1,108.6,110.3,0.444,0.5,2,0.626,0.374,L,Home Win,Road Win,0,120.0,-140.0,-10.0,0.455,0.583
Cleveland Cavaliers,2022-12-12,San Antonio Spurs,27,1,110.0,120.4,0.308,0.2,1,5,1,110.9,104.8,0.63,0.6,2,0.133,0.867,W,Road Win,Home Win,0,195.0,-230.0,-10.0,0.339,0.697
Oklahoma City Thunder,2022-12-12,Dallas Mavericks,18,1,111.5,110.0,0.5,0.4,2,22,1,115.8,117.6,0.423,0.4,2,0.628,0.372,W,Home Win,Home Win,1,-350.0,290.0,2.86,0.778,0.256
Charlotte Hornets,2022-12-11,Philadelphia 76ers,12,1,109.9,108.2,0.52,0.5,2,28,1,109.3,115.6,0.269,0.3,0,0.888,0.112,W,Home Win,Home Win,1,-490.0,390.0,2.04,0.831,0.204
Los Angeles Lakers,2022-12-11,Detroit Pistons,30,1,109.6,116.8,0.25,0.4,1,25,1,114.5,116.3,0.4,0.5,2,0.375,0.625,L,Road Win,Road Win,1,170.0,-200.0,5.0,0.37,0.667
Phoenix Suns,2022-12-11,New Orleans Pelicans,3,1,117.2,110.1,0.68,0.8,2,6,1,115.8,110.6,0.615,0.6,2,0.601,0.399,W,Home Win,Home Win,1,-145.0,125.0,6.9,0.592,0.444
Milwaukee Bucks,2022-12-11,Houston Rockets,27,2,110.8,117.2,0.28,0.4,2,2,1,112.8,107.9,0.76,0.8,2,0.184,0.816,W,Road Win,Home Win,0,390.0,-490.0,-10.0,0.204,0.831
Toronto Raptors,2022-12-11,Orlando Magic,29,1,108.1,113.9,0.259,0.2,2,18,1,111.3,110.0,0.5,0.4,2,0.358,0.642,W,Road Win,Home Win,0,210.0,-250.0,-10.0,0.323,0.714
Sacramento Kings,2022-12-11,New York Knicks,19,1,113.9,113.5,0.5,0.5,2,8,1,118.8,115.1,0.583,0.6,2,0.369,0.631,W,Road Win,Home Win,0,-140.0,120.0,-10.0,0.583,0.455
Chicago Bulls,2022-12-11,Atlanta Hawks,17,1,113.2,113.8,0.5,0.3,1,22,0,113.0,112.9,0.44,0.5,2,0.592,0.408,W,Home Win,Home Win,1,-135.0,115.0,7.41,0.574,0.465
Utah Jazz,2022-12-10,Denver Nuggets,7,1,115.0,114.0,0.6,0.6,2,11,0,117.5,115.9,0.536,0.3,2,0.605,0.395,W,Home Win,Home Win,1,-260.0,220.0,3.85,0.722,0.313
Minnesota Timberwolves,2022-12-10,Portland Trail Blazers,15,1,110.7,111.4,0.52,0.3,2,13,0,115.3,115.8,0.52,0.6,1,0.623,0.377,W,Home Win,Home Win,1,-215.0,185.0,4.65,0.683,0.351
Oklahoma City Thunder,2022-12-10,Cleveland Cavaliers,6,0,110.9,104.9,0.615,0.6,1,22,2,116.4,117.9,0.44,0.4,2,0.669,0.331,W,Home Win,Home Win,1,-260.0,220.0,3.85,0.722,0.313
Dallas Mavericks,2022-12-10,Chicago Bulls,24,2,111.7,112.8,0.417,0.4,2,12,0,111.4,108.6,0.52,0.4,2,0.439,0.561,W,Road Win,Home Win,0,-115.0,-105.0,-10.0,0.535,0.512
Los Angeles Clippers,2022-12-10,Washington Wizards,23,0,111.0,112.9,0.423,0.2,1,16,1,107.4,109.3,0.519,0.4,2,0.321,0.679,L,Road Win,Road Win,1,160.0,-190.0,5.26,0.385,0.655
Brooklyn Nets,2022-12-10,Indiana Pacers,10,0,115.2,115.9,0.538,0.4,2,9,0,111.6,110.5,0.556,0.7,2,0.475,0.525,L,Road Win,Road Win,1,100.0,-120.0,8.33,0.5,0.545
San Antonio Spurs,2022-12-10,Miami Heat,21,1,108.5,110.2,0.462,0.5,2,26,1,109.8,120.8,0.28,0.1,1,0.701,0.299,L,Home Win,Road Win,0,-675.0,500.0,-10.0,0.871,0.167
Boston Celtics,2022-12-10,Golden State Warriors,17,2,117.4,116.4,0.5,0.6,1,1,2,120.8,112.0,0.808,0.8,2,0.24,0.76,W,Road Win,Home Win,0,130.0,-150.0,-10.0,0.435,0.6
Phoenix Suns,2022-12-09,New Orleans Pelicans,3,1,116.7,109.8,0.667,0.8,1,6,1,115.8,109.9,0.64,0.7,2,0.529,0.471,W,Home Win,Home Win,1,105.0,-125.0,10.5,0.488,0.556
